x1	x2	y
0.376394897233695	0.00946189818989873	2
-0.652575891464949	-0.870332564016342	2
0.246833444572985	2.14969618685652	3
0.55753867700696	1.89260760588518	3
0.198898002505302	1.06746620798812	2
-0.370926726143807	-0.118641598237168	2
0.618554031010717	0.396866581442609	2
0.00701883574947715	-1.5123980314183	1
-0.649636026471853	0.608502874086755	3
-0.718589752912521	-1.0917025084442	2
-0.740336491260678	0.90918835396902	3
0.527490904089063	1.90240450375872	3
-0.599980807863176	-1.86163176521438	1
0.861997154075652	-0.435404832515724	1
-0.584310898557305	-1.03251739385372	2
-0.823036981746554	0.125937428987581	3
0.0111180157400668	0.318884902378868	2
0.15167871909216	0.301338353527808	2
0.13293181033805	0.636536169990008	2
0.101818401366472	-0.943254098735429	1
-0.479641693644226	1.15864672646876	3
0.810327351093292	2.24965350817387	3
-0.963006166275591	-0.633951476429609	2
0.842175056692213	1.38906315366223	2
0.0512667978182435	-0.26556139474717	2
-0.484403600916266	-2.1561544869206	1
-0.476926925126463	-0.769780339872478	2
-0.0300916358828545	1.16901958969459	3
-0.691729038022459	0.910873345703466	3
0.499188178684562	0.643861733525171	2
-0.798761831130832	-0.821622320844822	2
0.715528492815793	0.845439526389896	2
-0.224761799909174	0.472881047879731	3
0.513101276475936	0.701198852662382	2
-0.463659936562181	-1.96931045578224	1
-0.936169688589871	-2.37622014267256	1
0.132255031261593	0.163349166108503	2
